word,count,mean,std,min,max
amos,40,1.6304500000000002,1.1516804016305913,0.065,3.709
conveyors,2,1.2155,1.1515,0.064,2.367
unfold,8,1.5536249999999998,1.1511908983200831,0.254,3.802
approximate,2,1.5639999999999998,1.151,0.413,2.715
fraternity,7,1.8974285714285715,1.1505074479355193,0.453,4.152
watkins,5,1.6186,1.150203564591938,0.385,3.45
spartan,2,1.732,1.15,0.582,2.882
childless,2,1.876,1.15,0.726,3.026
stags,5,1.7832000000000001,1.1499985043468535,0.407,3.591
chagrined,3,1.222,1.1499469552983737,0.309,2.844
luckily,14,2.0695714285714284,1.1493479961815443,0.649,4.219
whelps,3,1.6853333333333333,1.1492578281463024,0.301,3.115
philosophies,3,1.8243333333333334,1.149188215896576,0.203,2.732
roehampton,2,1.7149999999999999,1.149,0.566,2.864
germaine,5,0.8629999999999999,1.1484896168446626,0.035,3.1
afflicts,3,1.2206666666666666,1.1484088509276167,0.088,2.795
beetles,6,1.6236666666666668,1.148404932455834,0.142,3.486
photographer,3,1.8940000000000001,1.1483556359711335,0.389,3.175
pershing,20,1.9881,1.148084095351904,0.072,3.906
torp,3,1.3179999999999998,1.1480525539654822,0.314,2.925
ermengarde,18,1.4434999999999998,1.1476526405377776,0.113,4.134
acquirements,3,2.355,1.1472090771374965,1.342,3.959
consents,4,1.6235,1.1471923334820537,0.807,3.586
opium,6,1.4753333333333334,1.1471298483122514,0.242,3.782
presses,2,1.727,1.147,0.58,2.874
honourably,7,1.6391428571428572,1.1466753717435747,0.611,3.92
whigs,13,1.3466153846153845,1.1455896391386295,0.043,3.666
kits,6,1.3151666666666666,1.1455169745092777,0.174,3.636
heterogeneous,3,1.9009999999999998,1.1455097846228406,0.669,3.428
onager,2,1.3705,1.1455,0.225,2.516
psychologist,2,1.4655,1.1455,0.32,2.611
glenmont,4,2.6287499999999997,1.145349373553764,1.261,4.417
passport,5,1.9528000000000003,1.1450322964877455,0.737,3.986
dinsmores,2,1.33,1.145,0.185,2.475
archibald,7,1.5052857142857141,1.1446596143190608,0.349,3.518
harrier,2,2.1265,1.1445,0.982,3.271
prolate,2,2.261,1.144,1.117,3.405
gambler,5,1.5117999999999998,1.143762632717121,0.087,3.363
pennant,2,1.5154999999999998,1.1435,0.372,2.659
juanita,2,1.7835,1.1435,0.64,2.927
veslovsky,7,1.964,1.1434188084112362,0.515,3.517
diversion,17,1.5071176470588235,1.1432634857826411,0.003,3.791
negros,2,1.9605000000000001,1.1425,0.818,3.103
misplaced,2,1.8664999999999998,1.1424999999999998,0.724,3.009
cossacks,4,2.06425,1.1423984364047424,1.072,3.87
tsar,3,2.134,1.139447526947453,0.744,3.535
fig,19,1.1912631578947368,1.1390583295496082,0.031,4.664
dire,9,2.064111111111111,1.139032966496331,0.639,4.861
humbled,8,1.521875,1.1383921158260892,0.442,3.943
rejecting,8,1.678,1.1383831736282823,0.21,3.507
pitt,7,1.5839999999999999,1.138069920021236,0.0,3.311
sprayed,2,1.629,1.138,0.491,2.767
anomalous,2,1.2045000000000001,1.1375,0.067,2.342
survived,13,1.8633846153846156,1.1373343692404716,0.533,4.449
reminds,11,1.7442727272727274,1.1360388190317738,0.02,3.278
maisie,3,1.3916666666666666,1.1354447978166482,0.355,2.972
lassitude,5,1.8302,1.1348946030358944,0.502,3.564
evergreens,3,1.773,1.1348324399076133,0.676,3.336
brooklyn,5,1.7176000000000002,1.1342448765588498,0.274,3.636
reprieve,2,2.409,1.1340000000000001,1.275,3.543
gauntlet,2,2.456,1.134,1.322,3.59
midas,7,1.3995714285714287,1.1338207035308103,0.123,3.383
tooth,13,1.5568461538461542,1.1335536257651013,0.001,3.83
cromwell,8,1.6977499999999999,1.1331650089461816,0.662,4.571
huh,14,2.188071428571429,1.1328865448355312,0.902,3.874
knowest,8,1.783125,1.1319335710963785,0.429,4.184
forbids,5,1.768,1.1317335375431798,0.554,3.793
mocked,5,1.0782,1.130732399818808,0.108,3.24
pollyanna,23,1.482391304347826,1.1298691243614258,0.123,3.996
steward,27,1.621444444444445,1.129115495628829,0.0,3.905
recreation,14,1.3816428571428572,1.129072034089617,0.033,3.949
wilfer,2,1.5539999999999998,1.1289999999999998,0.425,2.683
foreigner,6,1.961,1.1288857338101141,0.501,3.823
dunwood,2,1.5745,1.1285,0.446,2.703
scalped,2,2.3994999999999997,1.1285,1.271,3.528
vainamoinen,3,2.5193333333333334,1.1282249578676922,1.676,4.114
silkworm,5,2.1948,1.1272620635859258,0.242,3.421
okochee,14,2.039428571428571,1.1270965045692605,0.387,3.745
maze,9,1.359,1.126866747520161,0.139,4.167
consignment,3,1.7266666666666666,1.1267233713541027,0.915,3.32
grisha,6,1.844833333333333,1.1267129798173485,0.311,3.454
defection,4,1.8002500000000001,1.1261155302632142,0.908,3.689
joscelyn,8,1.5394999999999999,1.1253594981160464,0.089,3.428
officially,6,1.7408333333333335,1.125209227457523,0.183,3.956
beautys,8,1.15725,1.1251618494687776,0.085,3.799
boom,10,1.9082999999999999,1.1246288321041749,0.546,4.283
halsey,8,2.094125,1.12436953861931,0.455,3.722
fumbling,5,2.0048,1.1239258694415748,0.327,3.512
preoccupation,5,2.1078,1.123787239649926,0.972,4.203
ungovernable,3,1.545,1.1234280870027538,0.489,3.101
rivarol,3,1.099,1.1232651809197447,0.145,2.676
invites,3,1.643,1.1230319081249058,0.404,3.123
sizzle,2,1.32,1.123,0.197,2.443
medora,5,1.4394000000000002,1.122737119721264,0.069,3.055
sobered,6,1.7166666666666668,1.1227327771508628,0.539,3.491
callers,8,1.37425,1.1222205387088582,0.197,3.218
whered,3,1.87,1.121986036752092,0.288,2.767
idiots,5,0.9844000000000002,1.1217772684450333,0.0,2.583
tuileries,2,2.4234999999999998,1.1205,1.303,3.544
stiffness,8,1.5847499999999999,1.1203895248974796,0.38,3.681
burtons,2,1.461,1.1199999999999999,0.341,2.581
ouch,4,1.9492499999999997,1.1197192449449103,1.257,3.888
rueful,3,1.5396666666666665,1.1195982414340522,0.25,2.98
admirer,8,1.783125,1.1193610272718093,0.538,3.697
parrots,8,1.8335,1.1193053649473856,0.09,3.296
siemens,3,2.1176666666666666,1.118945436064194,0.536,2.951
grimaud,5,1.4842,1.1185879312776446,0.173,3.394
hurons,15,1.1274666666666666,1.1183605182984997,0.056,4.462
maud,29,1.3208275862068963,1.118173852035958,0.028,3.99
gangs,5,1.6868000000000003,1.1180864725055928,0.337,3.276
vassili,10,1.2391999999999999,1.1171356050184775,0.002,3.674
nerved,2,2.358,1.117,1.241,3.475
storeroom,4,1.8415,1.1167205335266295,0.499,3.541
rubles,4,1.53325,1.1166159534504243,0.008,2.913
warenne,5,1.5972,1.1165785955319043,0.34,3.458
buddhism,4,1.45675,1.1165080328864636,0.093,3.204
saul,22,1.9921363636363631,1.116501894940156,0.236,4.308
ratsey,2,1.6265,1.1164999999999998,0.51,2.743
bellair,4,1.8932499999999999,1.1155490520367088,0.739,3.646
navvies,2,2.1085000000000003,1.1155000000000002,0.993,3.224
gabardine,4,1.3750000000000002,1.1154440819691502,0.219,2.869
branching,4,1.293,1.1154306343291815,0.173,3.087
taft,3,1.234,1.1152222498976008,0.375,2.809
legislating,2,1.389,1.115,0.274,2.504
artisans,5,1.4132,1.1137601896279108,0.454,2.976
canned,8,1.59225,1.1134894195725435,0.696,4.354
staccato,2,1.436,1.113,0.323,2.549
reproachfully,11,1.372181818181818,1.112676283739657,0.203,3.361
orellana,2,2.0155000000000003,1.1125,0.903,3.128
drakestail,10,1.3029000000000002,1.112405542057392,0.0,3.977
erin,6,1.7818333333333334,1.112396424641663,0.219,3.538
workmens,4,1.2784999999999997,1.1123705542668774,0.156,2.989
impure,2,1.43,1.1119999999999999,0.318,2.542
elude,8,1.968875,1.1119702601126524,0.755,4.401
completeness,8,1.7272500000000002,1.1119541076411381,0.124,3.664
insect,15,1.1813333333333336,1.1118529678973843,0.04,4.846
osmond,8,0.990375,1.1115927691268057,0.119,3.44
leamington,3,1.4203333333333334,1.1115311761509685,0.609,2.992
opens,14,1.102285714285714,1.1113031236584647,0.101,4.314
ornamented,13,1.1992307692307693,1.1110394408180362,0.083,3.849
spool,2,2.0625,1.1105,0.952,3.173
sonia,10,1.7459999999999998,1.1104505391956907,0.247,3.825
renee,13,0.9056923076923076,1.1100923998004286,0.058,3.957
pod,2,1.2585,1.1095,0.149,2.368
plum,16,1.3734375,1.1093260887105063,0.117,4.182
funniest,3,1.468333333333333,1.1092953719466345,0.446,3.01
messiah,5,1.6393999999999997,1.1091747562940657,0.472,3.612
ratcatcher,3,1.274333333333333,1.1090540513829292,0.159,2.787
emilia,2,1.807,1.109,0.698,2.916
ba,2,1.9129999999999998,1.109,0.804,3.022
concluding,10,2.0405999999999995,1.1089921731013255,0.792,4.061
burrowing,3,2.269,1.1088636826349156,1.465,3.837
deterioration,2,1.8205,1.1084999999999998,0.712,2.929
battalions,5,1.7657999999999998,1.1082819857779878,0.482,3.546
quibbling,2,1.3860000000000001,1.108,0.278,2.494
terra,4,1.49975,1.1077426088672404,0.595,3.383
whales,2,1.4635,1.1075,0.356,2.571
riga,8,1.655125,1.107148187631177,0.164,3.628
poorer,9,2.4226666666666663,1.1070288563939463,1.14,4.576
angling,6,1.3646666666666667,1.106348297578821,0.176,3.187
inspected,5,1.9718,1.106072945153257,0.386,3.219
recite,5,1.5888000000000002,1.1053023839655827,0.174,3.12
aides,3,2.1336666666666666,1.1050165408515638,1.0,3.632
barrymores,2,1.5590000000000002,1.1050000000000002,0.454,2.664
thwarting,4,2.5132499999999998,1.1046796764220839,0.731,3.763
extortions,2,1.7295,1.1045,0.625,2.834
gwilt,4,1.8315000000000001,1.104429377552046,0.484,3.38
sediment,3,1.1453333333333333,1.1041196593767462,0.029,2.649
rodgers,4,1.916,1.1041018974714245,0.221,3.163
goatherd,2,2.94,1.1039999999999996,1.836,4.044
jamieson,5,1.2412,1.103877058371991,0.18,2.985
stuart,20,1.4646500000000002,1.1037723621743754,0.228,4.288
vespasian,10,2.6803,1.103429295424043,1.203,4.633
geishas,3,1.5643333333333331,1.10317007855644,0.382,3.037
parasite,4,1.79475,1.1030406554157466,0.372,3.219
anthonys,2,1.14,1.103,0.037,2.243
dru,4,1.59175,1.1026675326225943,0.042,3.119
tire,14,1.7895714285714284,1.1020185838649335,0.432,4.395
thrashing,7,2.1517142857142857,1.1018704505502988,0.891,4.425
forbore,4,1.90775,1.1012191823156732,0.655,3.609
obviate,4,1.55475,1.100708720552354,0.249,2.958
walid,3,1.3469999999999998,1.1006655562279881,0.183,2.824
solves,2,1.2345,1.1005,0.134,2.335
rousseaus,2,2.082,1.1,0.982,3.182
flange,3,1.462,1.0999118146469742,0.105,2.799
schoolmaster,14,2.0462857142857143,1.0994711994260453,0.465,4.722
buffeted,3,1.5263333333333333,1.0993165553601423,0.747,3.081
devouring,10,1.9948000000000004,1.099059397848906,0.89,4.58
mongolia,2,1.8539999999999999,1.0989999999999998,0.755,2.953
communes,3,2.059,1.098891562742506,0.527,3.051
hansel,6,1.9645000000000001,1.0986896361878848,0.001,3.242
rental,5,1.1085999999999998,1.0984206116055906,0.14,3.207
durham,55,1.1903818181818182,1.0980679974127963,0.004,3.535
flap,5,1.4327999999999999,1.09728964271062,0.133,3.266
cherie,8,1.521625,1.0972383443787406,0.212,3.627
joel,20,0.9595,1.096597077326034,0.074,4.554
draft,14,1.5179285714285713,1.0961836045562618,0.165,3.644
scarp,5,1.6652,1.0960398532900162,0.536,3.181
observer,28,1.5613571428571427,1.0959533753862014,0.128,4.65
campbell,18,1.8103888888888886,1.0949702248051663,0.05,4.673
bellfield,14,1.6913571428571428,1.0949500058478117,0.231,3.81
sensibly,9,1.3935555555555554,1.0945769462938753,0.472,4.299
essex,14,1.7900714285714288,1.094492476270278,0.384,4.288
clashed,4,1.766,1.0944596840450542,0.608,3.564
croft,6,1.2105,1.0943769536437922,0.359,3.552
conniston,36,1.5369444444444447,1.0943392208300466,0.0,4.253
boisterous,7,1.552,1.0942365897216717,0.615,3.78
stitched,4,1.353,1.0941581238559628,0.001,2.751
bored,19,1.729157894736842,1.0929167283326082,0.078,4.823
spangler,9,1.5788888888888888,1.0920125604125464,0.498,3.752
taller,16,2.10975,1.0918210991275081,0.621,3.916
excessively,18,2.137611111111111,1.0917000574480604,0.53,4.415
graciously,11,1.4375454545454547,1.091528066822451,0.245,3.332
biggielow,6,1.6038333333333332,1.0913638893095596,0.378,3.792
sanguinary,4,1.3862499999999998,1.0913185545476627,0.348,3.18
encircled,6,1.7090000000000003,1.090816666539341,0.456,3.734
pronouncing,8,1.627625,1.090544352319061,0.219,3.121
bode,6,0.9904999999999999,1.0903636625762374,0.265,3.306
lied,7,1.1341428571428571,1.0901865408624118,0.306,3.662
fools,31,1.7226451612903226,1.0901297806250498,0.011,4.639
whiskey,9,1.5322222222222222,1.090129225548541,0.25,4.116
puppy,10,1.5243,1.0899926651129357,0.135,3.736
maximilian,5,1.3166,1.0888907383204247,0.122,3.218
ultimately,24,1.6262916666666667,1.0886189446253551,0.157,4.889
winkies,2,1.8935000000000002,1.0885000000000002,0.805,2.982
bagged,2,2.0835,1.0885,0.995,3.172
excepting,21,2.070333333333333,1.0883627429848286,0.832,4.675
wraith,3,1.204,1.0882429263113391,0.212,2.719
favored,18,1.475,1.0881929975882036,0.032,4.291
mildest,3,1.6600000000000001,1.0877925660100214,0.262,2.915
patrol,7,1.5795714285714284,1.0876553888516156,0.138,3.076
summing,2,1.5485,1.0875,0.461,2.636
cheaper,11,1.5740909090909092,1.0874712497387067,0.077,3.294
core,15,1.7562666666666664,1.086939646694128,0.603,3.943
notch,7,1.6355714285714285,1.086887017014695,0.324,3.281
vicarage,8,1.032125,1.0864198586987444,0.035,3.286
fulfill,7,1.4684285714285714,1.08620582857984,0.077,3.459
adjacent,6,1.3941666666666668,1.0860554646159757,0.419,3.704
uninvited,3,1.7363333333333333,1.086029260911305,0.659,3.223
homosexuality,3,1.8613333333333333,1.085978923470535,0.79,3.35
tiled,6,1.5514999999999999,1.0858957515955818,0.499,3.4
detection,9,1.8255555555555556,1.0858383459706362,0.544,4.049
portfolio,2,1.8054999999999999,1.0855,0.72,2.891
super,6,1.5181666666666667,1.0854351533934314,0.03,3.476
wellgood,11,1.4920909090909091,1.0851944488134544,0.003,3.519
zeb,26,1.5180769230769233,1.0849438455187412,0.0,3.217
fold,25,1.3417200000000002,1.0847738757916323,0.011,4.24
fasting,8,1.801625,1.084722883678131,0.062,3.87
steele,10,1.7982,1.084692288162869,0.095,3.56
magdalen,7,1.4538571428571427,1.0845983362611287,0.205,3.468
yunus,2,1.1264999999999998,1.0844999999999998,0.042,2.211
opportune,3,1.2303333333333333,1.0841753650688721,0.132,2.706
claus,31,0.7812903225806452,1.0841489956390022,0.0,5.521
parker,14,1.5148571428571427,1.0837334185347334,0.39,3.973
cautioned,9,1.5734444444444446,1.0835779325006896,0.0,3.562
hodgson,2,1.6325,1.0835000000000001,0.549,2.716
apaches,4,2.0625,1.0834838485182878,0.844,3.378
auditorium,6,1.6994999999999998,1.0833547818389564,0.526,3.738
realizes,6,1.5391666666666668,1.0830116060730324,0.419,3.128
recede,4,1.7032500000000002,1.082912363721091,0.345,3.33
joyce,6,1.6114999999999997,1.0828386691161955,0.03,3.118
overboard,24,1.1607083333333332,1.0824756147817935,0.111,4.446
coonskin,7,2.0788571428571427,1.0823411699474734,0.404,3.466
dunno,3,1.5999999999999999,1.082231336945418,0.079,2.508
jade,2,1.6235,1.0815000000000001,0.542,2.705
gazette,2,2.0495,1.0805,0.969,3.13
frightens,2,3.1325000000000003,1.0805,2.052,4.213
yokes,2,1.0824999999999998,1.0805,0.002,2.163
bleached,3,1.0386666666666666,1.08039509234148,0.139,2.558
rite,4,1.254,1.0801212894855836,0.196,3.044
cheering,24,1.579291666666667,1.0801089636068617,0.293,3.983
basketball,4,1.575,1.0800104166164324,0.457,3.234
doras,5,1.3770000000000002,1.079657908784074,0.483,3.402
warts,3,1.5623333333333331,1.0796543685622522,0.715,3.086
razor,3,1.9376666666666669,1.07955309683632,1.088,3.461
retina,2,1.3365,1.0795,0.257,2.416
verily,14,2.1289285714285713,1.0793767688734426,0.33,4.043
johnnys,4,1.06075,1.0790677399959652,0.153,2.85
portress,3,1.7126666666666666,1.0789736893095319,0.24,2.795
cools,5,1.6901999999999997,1.0788937667815122,0.865,3.703
hush,32,1.5264375000000001,1.0785063148140348,0.07,4.366
gollop,2,1.6625,1.0785,0.584,2.741
spaniard,12,1.9778333333333336,1.0782998835615671,0.286,3.597
groomed,5,1.3006,1.0782720621438728,0.107,3.14
summoning,8,2.258125,1.0781243478258897,1.214,4.041
ellsworth,3,1.1600000000000001,1.0778797088110839,0.193,2.664
aye,27,1.7200740740740739,1.077866752086626,0.035,3.539
dominating,5,1.281,1.0774679577602295,0.547,3.419
mar,12,1.20725,1.0771822907474853,0.176,3.606
cauldron,6,1.4941666666666666,1.0768457668373663,0.116,3.104
pooh,11,2.305272727272727,1.076700438706488,0.516,3.895
shrugging,5,1.0922,1.0766023221227048,0.301,3.173
luxurious,12,1.6600833333333334,1.0763584794987628,0.084,3.445
josie,18,1.2282777777777778,1.076004275371285,0.062,4.036
dweller,2,1.358,1.076,0.282,2.434
mourn,8,1.7582499999999999,1.0758419667869439,0.455,4.278
minnesota,5,1.6004,1.075828350621046,0.333,2.88
blount,24,1.0636666666666665,1.0754121173867357,0.032,3.74
fiddlesticks,3,2.6653333333333333,1.0753890252162495,1.854,4.185
entangling,4,1.28025,1.0752614507644176,0.216,3.067
clamour,8,1.554875,1.0751222532228601,0.374,3.836
tacitly,2,1.823,1.075,0.748,2.898
snowdrop,2,3.791,1.0749999999999997,2.716,4.866
delightedly,9,1.1294444444444443,1.0749926212781504,0.011,3.513
neffer,3,2.0723333333333334,1.074953125593029,0.762,3.395
unsuited,3,1.332,1.0747747050738898,0.401,2.838
mortimer,26,1.2782692307692305,1.0746832648843496,0.0,4.116
riall,2,1.5010000000000001,1.074,0.427,2.575
eligible,7,1.1605714285714286,1.0739280179579551,0.305,3.745
aaron,3,1.4243333333333332,1.073819765551412,0.301,2.871
scurried,3,1.6843333333333332,1.0736334984010554,0.521,3.111
umbrellas,5,2.13,1.0734726824656506,0.608,3.481
malone,9,0.924,1.0732842638887012,0.189,3.853
nora,31,1.1063548387096775,1.0731913682094016,0.051,3.926
javerts,2,1.403,1.073,0.33,2.476
akkad,3,1.986,1.0728749538817033,0.865,3.432
ceres,5,1.7056,1.0728277774181652,0.174,3.084
sally,10,1.5637,1.0726047780986248,0.456,4.235
unlady,2,2.6895,1.0725,1.617,3.762
haig,14,1.8977857142857144,1.072481180558923,0.087,3.588
elicited,6,1.4101666666666663,1.0720224526048365,0.249,3.113
whining,4,1.8679999999999999,1.0719381978453797,0.194,3.124
physically,19,1.670263157894737,1.0718886353243027,0.192,3.426
spoilt,10,2.0065,1.0715712062201,0.322,3.753
pillage,7,2.5775714285714284,1.0712597200282954,0.743,4.395
spaceport,5,1.3362000000000003,1.0710384493565113,0.148,3.248
diplomatist,3,1.7436666666666667,1.0703199936882843,0.317,2.895
engineering,3,1.627,1.0701031102966978,0.676,3.122
stunts,2,1.585,1.0699999999999998,0.515,2.655
korihor,2,1.956,1.0699999999999998,0.886,3.026
disciple,11,1.7120909090909093,1.0698344353255154,0.22,3.233
benefactors,2,1.5565,1.0695,0.487,2.626
dredged,2,1.116,1.0690000000000002,0.047,2.185
fifth,88,1.4659204545454545,1.0684213207684132,0.0,5.072
favoritism,3,1.579,1.068256835534726,0.584,3.061
hurrah,12,2.132,1.0681726608247064,0.658,3.6
ilusha,14,1.6076428571428572,1.0681125279899022,0.033,3.289
stylish,6,1.5969999999999998,1.0680323028822676,0.148,3.483
othellos,4,1.4965000000000002,1.0676714148088822,0.225,3.185
concocted,4,2.2685,1.067515924939764,0.741,3.757
crackle,4,1.2815,1.0672910802588018,0.194,2.785
tick,6,1.8618333333333332,1.0672516755146786,0.707,3.307
gaspard,4,1.46275,1.0670954444191016,0.179,2.728
defarge,21,1.5664761904761906,1.067043249850799,0.188,3.584
thistle,3,1.5663333333333334,1.066925905997642,0.68,3.067
reflects,5,1.3738,1.066303221414997,0.224,3.088
duenna,8,1.093375,1.0663010758575646,0.096,3.62
eyeing,9,1.4077777777777778,1.0658908405416652,0.287,4.102
modifies,3,1.3143333333333334,1.0658412431293676,0.188,2.745
ryan,8,1.2715,1.06565390723255,0.082,3.217
brigade,8,1.9867500000000002,1.0656521184232686,0.682,4.179
lacey,3,1.7006666666666665,1.065362640397886,0.787,3.195
jackie,5,1.3958,1.0652821973542974,0.436,3.376
complacency,5,1.8,1.0645447853425425,0.487,3.714
persia,4,1.5434999999999999,1.0644628927304136,0.351,2.816
elms,3,1.625333333333333,1.063917394454204,0.77,3.125
blessedness,3,2.378,1.063789452852396,0.914,3.41
interpreted,14,1.457857142857143,1.0637593616940988,0.325,3.916
betsy,26,1.0511923076923078,1.063738509627204,0.0,3.337
quitrent,2,1.655,1.063,0.592,2.718
designer,2,1.1915,1.0625,0.129,2.254
weathercock,3,1.405,1.062199918408332,0.634,2.907
quadruplex,7,1.8021428571428573,1.0620577639081366,0.291,3.995
versts,2,1.8335,1.0614999999999999,0.772,2.895
indisposed,7,1.9007142857142856,1.0612256679742282,0.871,4.173
wasp,2,2.432,1.061,1.371,3.493
earns,2,1.061,1.061,0.0,2.122
safie,15,1.3325333333333331,1.0607227012225622,0.044,4.314
hennebon,2,1.1555000000000002,1.0605000000000002,0.095,2.216
alpatych,6,1.569,1.0603851501537858,0.0,2.803
malagigi,12,1.8131666666666666,1.0603685549007111,0.242,3.442
untruth,3,1.4016666666666666,1.060223980529062,0.222,2.793
vex,6,1.007,1.0601804877786927,0.002,2.923
scorned,8,2.17475,1.0600240268503351,0.906,3.919
seest,2,1.072,1.06,0.012,2.132
coughed,14,1.9391428571428573,1.059437914121234,0.466,3.884
minerva,3,1.5553333333333335,1.0592161672146478,0.327,2.912
comstock,3,1.4436666666666669,1.0589385670986249,0.213,2.798
potency,5,1.586,1.0589211490946813,0.678,3.349
stamford,7,2.1927142857142856,1.0588122340333888,0.828,3.669
